Longitude,Latitude,effort,rg_per_orn_spp,impervious_percent,avmaxt_61to65,change_maxt,agricul
-81.0931395,35.9898326,12,0.666666667,0.541549593,20.3405557,0.915555553,0.271371641
-80.9941647,35.9898326,1,1,0.571836521,20.4623888,0.913333311,0.292442176
-80.796215,35.9898326,1,1,1.148170933,20.95772199,0.907777764,0.439370845
-80.4003156,35.9898326,3,0.666666667,5.980459855,21.04500008,0.9580209,0.207053919
-80.3013407,35.9898326,3,1,6.457690437,21.0643056,0.973125156,0.264752586
-80.103391,35.9898326,4,1,3.323376826,20.62615876,0.975521002,0.276189777
-80.0044161,35.9898326,9,0.833333333,25.6223016,20.93787504,0.97291676,0.018749943
-99.8983618,36.0888074,5,0.4,0.327771189,21.98938876,0.756620455,0.07023931
-99.799387,36.0888074,1,0,0.764321372,21.83014795,0.758240841,0.162451388
-99.7004121,36.0888074,1,1,0.100338322,21.56739943,0.760601886,0.090059942
-98.1168144,36.0888074,1,1,0.305779502,22.30131474,0.872361227,0.278256313
-97.6219402,36.0888074,1,1,0.170059021,22.19031955,0.855139122,0.432961921
-97.5229653,36.0888074,2,1,0.175190534,22.17894346,0.848773301,0.18913701
-97.2260408,36.0888074,8,0.5,0.58884742,22.04051108,0.833140572,0.014423342
-97.1270659,36.0888074,24,0.714285714,4.538241568,22.06162034,0.83444464,0.061164441
-97.028091,36.0888074,32,0.666666667,8.223042415,22.2212761,0.836296448,0.077687485
-96.8301413,36.0888074,1,1,0.276317967,22.19245666,0.839629811,0.111100896
-96.3352671,36.0888074,3,1,1.649361037,22.24754329,0.794814795,0.017449664
-96.2362922,36.0888074,12,0.777777778,0.84095022,22.1353283,0.772222231,0.027705564
-96.1373174,36.0888074,4,0.75,7.650518776,22.25377761,0.722083412,0.155596064
-96.0383425,36.0888074,26,0.428571429,21.12092533,22.36237019,0.67976863,0.069738892
-95.9393677,36.0888074,55,0.55,36.9061868,22.68091665,0.626875121,0.00637985
-95.8403928,36.0888074,11,0.833333333,40.82456286,22.48618525,0.573981629,0.059153582
-95.7414179,36.0888074,7,0.25,12.51611332,22.2033151,0.534815033,0.372361938
-95.6424431,36.0888074,1,1,1.166969964,22.17236486,0.510254792,0.55315981
-94.9496191,36.0888074,1,0,0.258473758,21.40077624,0.333287074,0.430044954
-94.8506443,36.0888074,4,0.75,0.136102888,21.54155469,0.299143559,0.188429646
-94.35577,36.0888074,5,0.5,0.372956622,21.14809496,0.277754668,0.363808543
-94.2567951,36.0888074,19,0.75,4.141969464,21.09313224,0.278946869,0.452546626
-94.1578203,36.0888074,69,0.578947368,19.07227974,21.2337716,0.266481592,0.190560695
-94.0588454,36.0888074,4,0.333333333,1.906139972,21.00827791,0.248194439,0.435534432
-93.662946,36.0888074,5,0.5,0.391788781,20.56851846,0.178981509,0.387495633
-93.3660214,36.0888074,1,NA,0.236707825,19.71578229,0.128750088,0.143352304
-93.2670466,36.0888074,3,1,0.139472886,20.32011747,0.112122038,0.100844817
-93.1680717,36.0888074,18,0.666666667,0.344632924,21.13554306,0.108611246,0.130749782
-93.0690969,36.0888074,1,0,0.178607217,20.89183776,0.110347284,0.183792232
-92.5742226,36.0888074,15,0.25,0.180671496,21.68567601,0.134999941,0.031524657
-92.3762729,36.0888074,1,1,0.175977423,21.3622226,0.159305551,0.000266591
-91.1885747,36.0888074,4,0.333333333,0.500317174,21.81024296,0.042152888,0.345536117
-90.6937004,36.0888074,16,0.666666667,0.375328663,21.43831003,0.068541727,0.876376707
-90.5947255,36.0888074,2,1,1.049397812,21.19445389,0.087407442,0.251981245
-90.4957507,36.0888074,5,1,7.30037876,21.38004618,0.102500045,0.522045304
-90.3967758,36.0888074,3,1,0.462141688,21.40680088,0.121365763,0.811250851
-89.604977,36.0888074,1,0,0.583468172,21.03678001,0.115486084,0.689157136
-89.5060021,36.0888074,4,1,0.507235318,20.95739805,0.115833296,0.598573162
-89.3080524,36.0888074,1,1,2.701789063,21.02704397,0.116458269,0.777746111
-89.1101027,36.0888074,4,0.75,0.378599272,21.15106712,0.163657324,0.865314603
-89.0111279,36.0888074,1,1,1.537932556,21.16592586,0.197222165,0.810070607
-88.8131782,36.0888074,1,0,0.817280024,21.21023851,0.257638803,0.593612386
-87.2295805,36.0888074,5,0.5,1.021429753,21.08308385,0.304552411,0.176080681
-87.0316308,36.0888074,6,0.25,1.762861766,21.12846735,0.367314885,0.098913323
-86.9326559,36.0888074,20,0.5,9.191411314,21.23892798,0.403194473,0.08557428
-86.8336811,36.0888074,21,0.714285714,10.188047,21.40380544,0.439074131,0.054570861
-86.7347062,36.0888074,7,0.5,28.7359063,21.61926815,0.47331794,0.028647079
-86.6357314,36.0888074,2,1,17.47597772,21.37236109,0.503472108,0.0518874
-86.5367565,36.0888074,18,0.5,1.962405531,21.20288569,0.527268525,0.141588364
-86.4377817,36.0888074,1,1,6.898653183,21.00812482,0.55701391,0.354741439
-86.3388068,36.0888074,4,1,1.076001618,20.88403094,0.586759174,0.346176476
-85.7449577,36.0888074,1,0,1.162659851,20.67945358,0.741620382,0.105301867
-85.6459828,36.0888074,3,0.5,1.722717661,20.4164837,0.753865841,0.439965064
-85.547008,36.0888074,4,0.5,7.113078493,20.45880098,0.764398189,0.435719933
-85.3490583,36.0888074,1,0,0.727337918,19.58862738,0.783356557,0.098426065
-84.854184,36.0888074,2,1,0.527613566,19.10245536,0.778935322,0.019159871
-84.7552091,36.0888074,3,0.5,0.468328829,19.30184511,0.775879661,0.060667071
-84.4582846,36.0888074,3,0,0.813560101,18.91416973,0.788611171,0.07108251
-84.2603349,36.0888074,3,0.666666667,1.652373773,20.13738174,0.800104163,0.110451219
-84.16136,36.0888074,5,0.5,6.73650245,20.45051531,0.816388945,0.195276662
-83.7654606,36.0888074,1,1,3.695757297,20.53391757,0.902376586,0.431919099
-83.2705863,36.0888074,3,1,1.691066553,20.46827696,1.022816483,0.443022497
-82.9736618,36.0888074,1,0,0.587800506,20.17468917,0.977245417,0.584867846
-82.5777623,36.0888074,4,0.5,0.071900773,17.16471921,0.875740752,0.018067138
-82.4787875,36.0888074,2,0.5,1.508084903,18.01309802,0.840787072,0.024700551
-82.2808378,36.0888074,1,0,0.090400103,16.94175758,0.777870581,0.028711433
-82.1818629,36.0888074,1,0,0.207404411,16.07333107,0.774791863,0.066772085
-81.9839132,36.0888074,1,0,0.389793423,15.40681106,0.811134334,0.066873213
-81.8849384,36.0888074,9,0.666666667,2.169069246,14.94321772,0.829305671,0.032149818
-81.7859635,36.0888074,5,0.4,0.23492259,15.9669431,0.843842674,0.005837899
-81.6869887,36.0888074,2,0,0.879842609,18.27705104,0.859305595,0.02062993
-81.2910892,36.0888074,3,0.5,0.678918482,20.30384575,0.911203565,0.11097423
-81.1921144,36.0888074,4,1,2.203350096,20.10315748,0.915208275,0.133323527
-80.4003156,36.0888074,3,0.5,6.71153687,20.91599154,0.957338115,0.144033906
-80.3013407,36.0888074,5,0.5,23.12928173,21.26694604,0.972731624,0.015273985
-80.2023658,36.0888074,4,0.5,19.97831363,21.01136101,0.97467617,0.055866075
-80.103391,36.0888074,8,0.666666667,13.2023664,20.5765974,0.964143643,0.166153366
-99.6014373,36.1877823,1,1,0.362650613,21.48664634,0.781970529,0.075157172
-99.0075881,36.1877823,1,0,0.354867216,22.2231909,0.863750075,0.393712892
-98.2157893,36.1877823,13,0.909090909,0.53766994,22.22959414,0.915520932,0.367964213
-97.3250156,36.1877823,1,0,0.51874488,21.98045372,0.865903029,0.108244434
-97.2260408,36.1877823,1,0,0.340556563,22.00244282,0.859664573,0.032716259
-97.1270659,36.1877823,18,0.428571429,1.28810876,21.99777935,0.859531407,0.087064975
-97.028091,36.1877823,14,0.636363636,4.298895333,22.07791748,0.860008871,0.028638498
-96.8301413,36.1877823,1,1,0.559801918,22.00051012,0.860868392,0.071528507
-96.2362922,36.1877823,17,0.363636364,1.491111295,22.04189594,0.797207756,0.046924627
-96.1373174,36.1877823,2,1,3.244472863,22.08962657,0.741354161,0.034391072
-96.0383425,36.1877823,13,0.8,12.7290713,22.14877598,0.694062576,0.107892531
-95.9393677,36.1877823,265,0.459459459,34.66428367,22.43042106,0.634948028,0.056370898
-95.8403928,36.1877823,24,0.266666667,24.1935665,22.22917706,0.575833445,0.198370915
-95.7414179,36.1877823,1,1,8.139150857,22.09960627,0.532652064,0.280954135
-95.6424431,36.1877823,2,0.5,1.533160283,22.07197311,0.510529642,0.323889211
-95.5434682,36.1877823,1,1,1.463143946,22.02699017,0.492517422,0.613503764
-95.3455185,36.1877823,1,0,1.815325558,22.07720957,0.456493121,0.565521178
-95.2465437,36.1877823,2,0.5,1.962879764,22.04130393,0.44015196,0.328051924
-95.1475688,36.1877823,1,0,1.619577124,21.80388254,0.404756955,0.425748133
-94.9496191,36.1877823,1,1,0.71982108,21.28781821,0.337569563,0.554927659
-94.6526945,36.1877823,2,0.5,0.678151291,21.33821162,0.272855902,0.393941346
-94.5537197,36.1877823,5,0.2,6.730178746,21.30096058,0.282795113,0.380796348
-94.4547448,36.1877823,6,0.666666667,1.551100803,21.16328934,0.290746636,0.466350048
-94.35577,36.1877823,2,0.5,0.65361992,21.05883451,0.300685793,0.43675611
-94.2567951,36.1877823,7,0.666666667,2.797799871,20.94147132,0.308077215,0.63031391
-94.1578203,36.1877823,10,1,21.9906758,21.07640526,0.298194439,0.331372766
-94.0588454,36.1877823,4,0.333333333,3.461137703,20.88162686,0.28265621,0.449935567
-93.7619209,36.1877823,1,1,0.503764658,20.54020055,0.235273423,0.414673883
-93.5639712,36.1877823,1,0,0.349508933,20.46617324,0.194244772,0.354525455
-93.1680717,36.1877823,1,1,1.341973729,20.67823582,0.127534748,0.533602732
-93.0690969,36.1877823,2,1,3.329620663,20.99464282,0.131223978,0.713495402
-92.970122,36.1877823,1,0,0.629410411,21.22464243,0.134913275,0.708666636
-92.6731975,36.1877823,3,0.5,1.016173276,21.60486131,0.151840202,0.316552524
-92.3762729,36.1877823,8,1,0.291281976,21.72914931,0.185260563,0.164124562
-92.277298,36.1877823,1,1,0.713075896,21.91240463,0.195688766,0.162084043
-90.5947255,36.1877823,2,1,0.195331198,21.2091574,0.062986247,0.435914429
-90.0998513,36.1877823,1,0,1.655682477,21.35361557,0.115590337,0.865428337
-89.604977,36.1877823,6,0.333333333,0.458222488,20.90488738,0.133802042,0.456234179
-89.5060021,36.1877823,1,0,0.484558952,21.09752411,0.134583302,0.887278049
-89.4070273,36.1877823,3,0.333333333,0.334085052,20.93240038,0.135208297,0.740887335
-89.1101027,36.1877823,1,1,0.349100716,21.06157731,0.182942638,0.867114007
-87.8234296,36.1877823,1,1,0.14707967,21.1156783,0.242048628,0.08736595
-87.0316308,36.1877823,10,0.6,0.99689804,21.10750502,0.349635504,0.055954934
-86.9326559,36.1877823,6,1,2.153785968,21.18420558,0.391953097,0.242631492
-86.8336811,36.1877823,14,0.857142857,27.21920708,21.54407268,0.434270834,0.092721633
-86.7347062,36.1877823,50,0.384615385,31.65289309,21.6964153,0.473776041,0.033781918
-86.6357314,36.1877823,21,0.625,13.67429765,21.39827962,0.506250016,0.151772893
-86.5367565,36.1877823,4,1,9.638211906,21.05441011,0.531666711,0.222591392
-86.4377817,36.1877823,1,1,7.321937794,20.92891182,0.563437451,0.393891697
-86.3388068,36.1877823,1,1,12.32982327,21.12259838,0.595208344,0.372229381
-86.2398319,36.1877823,2,1,4.759099026,21.11370475,0.619092821,0.53478525
-86.0418822,36.1877823,1,1,0.633731901,20.75570615,0.653524192,0.414685334
-85.9429074,36.1877823,1,0,2.276712077,20.94381469,0.669973893,0.426850147
-85.8439325,36.1877823,1,0,0.879349387,20.74484957,0.68642367,0.23740749
-85.7449577,36.1877823,3,0.5,0.522491923,20.63239807,0.698441868,0.15846059
-85.547008,36.1877823,6,1,11.0129423,20.34403005,0.709652858,0.403908465
-84.5572594,36.1877823,1,0,0.045214798,18.93972233,0.76539068,0.013687786
-84.4582846,36.1877823,2,0,0.038576951,18.14828698,0.768732662,0.001979013
-83.9634103,36.1877823,2,0,1.205458395,20.20638023,0.822812541,0.257547865
-83.7654606,36.1877823,1,1,1.705318679,20.1717815,0.854725163,0.329853824
-83.5675109,36.1877823,2,0.5,0.844741251,20.34857463,0.926119948,0.554087888
-83.468536,36.1877823,1,0,1.747567632,20.43593165,0.964705017,0.404762563
-83.2705863,36.1877823,1,1,9.33985015,20.14172525,1.030170862,0.337539809
-82.9736618,36.1877823,1,0,2.358842426,20.14926618,0.986692838,0.586463674
-82.7757121,36.1877823,2,1,8.000276139,19.83964558,0.942731422,0.536685045
-82.3798126,36.1877823,2,0.5,2.775284209,18.39656943,0.781875059,0.078252865
-82.2808378,36.1877823,2,0.5,0.276661941,17.41480542,0.746736252,0.054400854
-82.1818629,36.1877823,5,0,0.265827795,16.67253465,0.747448068,0.036819529
-82.0828881,36.1877823,14,0.4,0.546135719,16.37909955,0.777916852,0.065263817
-81.8849384,36.1877823,13,0.555555556,1.67334935,14.91045156,0.838854139,0.054483197
-81.7859635,36.1877823,73,0.666666667,0.996759911,15.96291448,0.863229197,0.077670082
-81.6869887,36.1877823,22,0.692307692,5.843000083,15.69836097,0.880052047,0.053572908
-81.5880138,36.1877823,1,0,1.43085689,16.67900009,0.887777744,0.096044626
-81.1921144,36.1877823,2,0.5,6.561584698,20.44533796,0.911302017,0.20368376
-80.9941647,36.1877823,1,0,1.501781128,20.42009722,0.907708367,0.296256408
-80.3013407,36.1877823,22,0.777777778,12.02829034,20.72842709,0.972239718,0.076799897
-80.2023658,36.1877823,1,0,5.301560271,20.54153759,0.970364761,0.113665025
-80.103391,36.1877823,1,1,2.806568604,20.47203421,0.94992211,0.249111729
-80.0044161,36.1877823,2,1,2.895424295,20.34469778,0.929479338,0.240374083
-98.413739,36.2867571,1,1,0.55903117,22.44688258,0.951481686,0.529547843
-97.9188647,36.2867571,1,0,1.433981567,21.51922229,0.927129856,0.666497696
-97.4239905,36.2867571,1,1,0.260686006,21.86386883,0.887777948,0.273535945
-97.3250156,36.2867571,9,0.285714286,3.396252673,21.94317048,0.880278017,0.184444813
-97.2260408,36.2867571,4,1,0.59739003,21.98654271,0.873055757,0.179896228
-97.1270659,36.2867571,3,0.666666667,0.406362606,22.01203818,0.871215457,0.230349556
-97.028091,36.2867571,1,0,1.142034301,22.11442632,0.869913317,0.249970048
-96.9291162,36.2867571,3,0.666666667,0.557881444,22.03636999,0.868611381,0.133211662
-96.8301413,36.2867571,1,1,0.764999724,22.04705316,0.867569588,0.092459125
-96.1373174,36.2867571,1,1,0.165039152,22.03927322,0.753507034,0.120331644
-96.0383425,36.2867571,4,1,1.122531715,22.16009427,0.705289475,0.427321198
-95.9393677,36.2867571,7,0.5,3.728908772,22.12819689,0.645017431,0.496817636
-95.8403928,36.2867571,7,0.5,13.97203667,22.20652198,0.584745493,0.401870364
-95.7414179,36.2867571,8,0.4,3.264610479,22.01813654,0.540981001,0.405849721
-95.6424431,36.2867571,7,0.6,9.109168333,22.06068973,0.520787108,0.4013623
-95.5434682,36.2867571,3,0.5,1.490021846,21.95081448,0.505046419,0.541687023
-95.4444934,36.2867571,15,0.7,0.690459071,21.85438399,0.489305651,0.553456858
-95.3455185,36.2867571,88,0.5625,5.859450444,21.99603651,0.47356477,0.662397258
-95.048594,36.2867571,1,1,0.217929102,21.56030374,0.384062499,0.335576161
-94.9496191,36.2867571,8,0.666666667,0.21976533,21.44994173,0.353298666,0.241628492
-94.6526945,36.2867571,1,0,0.603785931,21.22803331,0.290219933,0.515515128
-94.5537197,36.2867571,1,1,1.164168648,21.10619629,0.304050994,0.615010232
-94.2567951,36.2867571,4,0.5,4.511427097,20.86889353,0.340023202,0.619708056
-94.1578203,36.2867571,38,0.6,18.02071947,20.91770833,0.331805555,0.404499664
-94.0588454,36.2867571,8,0.666666667,1.882050951,20.9070001,0.318090187,0.113008775
-93.9598706,36.2867571,8,0.666666667,0.54246035,20.73634729,0.304374991,0.07798144
-93.8608957,36.2867571,2,0.5,0.364463328,20.62986126,0.290659673,0.193802879
-93.7619209,36.2867571,1,1,0.454151651,20.41311317,0.275645222,0.267136103
-93.662946,36.2867571,2,1,0.16298918,20.67522374,0.255578635,0.154869214
-93.4649963,36.2867571,4,0.25,1.007824596,20.48873441,0.202164358,0.390197596
-93.0690969,36.2867571,1,0,2.046274792,20.85643808,0.154895849,0.431403451
-92.6731975,36.2867571,2,0.5,0.80210311,21.39548929,0.175023129,0.1631707
-92.3762729,36.2867571,48,0.6,3.957751152,21.53594685,0.209618153,0.302552996
-92.277298,36.2867571,3,0.5,0.819462877,21.76222197,0.220299141,0.117156971
-91.4854992,36.2867571,2,1,1.575512649,21.81429094,0.089016143,0.136307083
-90.9906249,36.2867571,2,0.5,3.760087744,21.55285629,0.027152767,0.31223617
-90.1988261,36.2867571,1,1,0.276046083,21.12750331,0.091539351,0.949179723
-90.0008764,36.2867571,1,1,1.882049344,21.34549111,0.113124977,0.863496862
-89.5060021,36.2867571,4,0.25,0.958238092,20.95730299,0.141666769,0.77044315
-89.4070273,36.2867571,1,1,0.263598326,20.83601229,0.142546175,0.552872652
-89.2090776,36.2867571,1,0,0.754260172,20.90571469,0.157453693,0.690198608
-89.1101027,36.2867571,6,0.333333333,0.561549522,21.05959248,0.190324039,0.714824237
-89.0111279,36.2867571,7,0.8,0.248437932,21.0916366,0.223194383,0.707980831
-88.6152284,36.2867571,1,0,0.875497678,20.91205215,0.290937463,0.435956278
-88.3183039,36.2867571,4,1,4.553782914,20.92600641,0.263072929,0.223196099
-87.9224045,36.2867571,1,NA,0.213333825,21.17657879,0.243425892,0.029555969
-87.1306056,36.2867571,2,0,0.325978766,21.21516654,0.305243023,0.136382069
-87.0316308,36.2867571,1,1,1.942903752,21.04670962,0.33938662,0.131620907
-86.7347062,36.2867571,3,0.666666667,16.14226994,20.99825031,0.464639326,0.082862541
-86.6357314,36.2867571,6,0.75,15.35454261,21.41169226,0.497569388,0.096584521
-86.5367565,36.2867571,9,0.75,5.030906929,21.23007936,0.523356497,0.163392849
-86.4377817,36.2867571,2,0,2.013935355,21.08552195,0.555590239,0.359250145
-85.547008,36.2867571,2,0,0.875436608,20.37141816,0.664872728,0.303676261
-84.7552091,36.2867571,1,0,0.412993189,19.17568076,0.74260721,0.082476982
-84.2603349,36.2867571,9,0.714285714,1.113895468,18.43741416,0.759875628,0.008580408
-83.1716115,36.2867571,3,0.5,2.171442264,20.04095987,1.015139099,0.46308397
-83.0726366,36.2867571,21,0.714285714,1.108016442,20.04271133,1.000277849,0.5255387
-82.9736618,36.2867571,3,1,0.754774018,19.88986623,0.981701456,0.440103591
-82.4787875,36.2867571,3,0.666666667,3.408798076,19.36787779,0.819108966,0.586464641
-82.3798126,36.2867571,12,0.833333333,12.87455072,19.20622797,0.772291787,0.167557554
-82.2808378,36.2867571,68,0.5,4.226115648,19.34839671,0.734838106,0.263322335
-82.0828881,36.2867571,2,0,0.125800654,17.2099584,0.773240855,0.008101009
-81.8849384,36.2867571,1,1,0.267861751,16.66945048,0.84465281,0.103990783
-81.7859635,36.2867571,3,0.5,0.684632541,16.31856375,0.873217606,0.166863284
-81.6869887,36.2867571,2,0,0.293100588,14.96544626,0.890312497,0.099896776
-81.5880138,36.2867571,3,0.5,0.320872963,16.09641055,0.894999946,0.165026174
-81.4890389,36.2867571,2,0.5,0.437787976,16.3639098,0.898749929,0.159580154
-81.3900641,36.2867571,1,0,0.247981641,17.22912418,0.903437342,0.074716139
-80.9941647,36.2867571,1,1,0.654430671,20.10265529,0.90381937,0.402101286
-80.8951898,36.2867571,1,0,2.994884981,20.3264806,0.901244152,0.326513308
-80.4992904,36.2867571,4,0.25,0.492972545,20.41828228,0.935763969,0.239062514
-80.4003156,36.2867571,2,0,3.106915747,20.29552375,0.951649433,0.207527694
-80.103391,36.2867571,3,1,1.790872142,20.67942096,0.937714178,0.142042155
-99.7004121,36.385732,1,0,0.427660536,22.0051052,0.827916747,0.037952958
-99.4034875,36.385732,57,0.55,5.743639904,21.97524234,0.831041637,0.114550941
-99.2055378,36.385732,1,1,0.708723978,22.13500337,0.842708387,0.29564078
-98.6116887,36.385732,3,1,0.433827329,22.67902434,0.954757072,0.18343976
-97.9188647,36.385732,10,0.8,17.56875248,21.51027794,0.922500174,0.323714784
-97.4239905,36.385732,1,1,0.524879363,21.83899504,0.88111133,0.548979083
-97.3250156,36.385732,2,0,1.218930816,21.93451126,0.874722451,0.376946006
-97.2260408,36.385732,2,0.5,0.496184263,21.98889806,0.86800943,0.354185315
-97.1270659,36.385732,2,1,0.402305109,21.94958683,0.864479345,0.11946331
-97.028091,36.385732,5,0.25,0.517165006,21.94971917,0.861267628,0.055269472
-96.9291162,36.385732,4,0.75,0.187730095,22.000574,0.858055697,0.150591905
-96.1373174,36.385732,6,0.333333333,0.53590191,21.88865263,0.754687474,0.005013434
-96.0383425,36.385732,3,0.333333333,3.074643239,22.00614359,0.710590446,0.315590545
-95.9393677,36.385732,2,0,1.084345261,22.08235418,0.655468841,0.652103545
-95.8403928,36.385732,22,0.555555556,3.305018272,22.10495396,0.600347255,0.618489535
-95.7414179,36.385732,1,1,1.459843842,22.03942575,0.560234418,0.506783446
-95.6424431,36.385732,1,1,0.992313016,21.95746713,0.54097232,0.514991003
-95.5434682,36.385732,1,1,1.120903965,21.80104538,0.525694484,0.387599546
-95.4444934,36.385732,1,0,0.456117365,21.66001244,0.510416668,0.337147075
-95.3455185,36.385732,12,0.8,0.354537736,21.82631277,0.49513885,0.639048339
-95.2465437,36.385732,1,1,0.702111363,21.84936836,0.48075518,0.856993891
-94.9496191,36.385732,1,0,0.170566957,21.49003818,0.379618132,0.191837074
-94.2567951,36.385732,14,0.5,9.720061276,20.80874751,0.368958372,0.324280428
-94.1578203,36.385732,11,0.5,13.15012873,20.87508803,0.360972194,0.285428221
-94.0588454,36.385732,6,0.5,1.93148536,20.75319461,0.347604097,0.204445839
-93.8608957,36.385732,2,0,0.61987635,20.85796302,0.320867964,0.012374273
-93.7619209,36.385732,3,1,1.140630623,20.50089506,0.30610232,0.044745268
-92.6731975,36.385732,1,1,0.270328129,21.51566231,0.18951388,0.063411213
-92.5742226,36.385732,1,1,1.208772448,21.7952408,0.200277754,0.065881028
-92.3762729,36.385732,11,0.6,5.226607486,21.40314612,0.227187596,0.144489148
-92.277298,36.385732,3,1,1.165925406,21.67762876,0.238906345,0.037112223
-92.1783232,36.385732,1,1,0.624330959,21.43149771,0.233263952,0.167730981
-90.8916501,36.385732,1,1,0.34998016,21.49555999,0.025503525,0.396044995
-90.5947255,36.385732,13,0.714285714,1.915676214,21.3414352,0.046666672,0.689945372
-89.604977,36.385732,1,NA,0.286933653,20.82735237,0.132118062,0.75625173
-89.5060021,36.385732,5,0.4,1.043113154,20.85954873,0.133333318,0.557518041
-89.4070273,36.385732,26,0.444444444,0.571958512,20.91227782,0.134305608,0.331878415
-89.3080524,36.385732,10,0.8,0.253525026,20.56955729,0.135520846,0.258258896
-89.0111279,36.385732,4,0.666666667,3.429689375,21.13927103,0.214583284,0.730532844
-88.8131782,36.385732,1,1,1.943590359,21.02908175,0.27333324,0.609220434
-87.3285553,36.385732,2,1,0.375115352,21.05130088,0.266041664,0.361014728
-87.0316308,36.385732,1,0,1.866603918,20.804435,0.340104194,0.373824618
-86.7347062,36.385732,2,1,3.279685885,20.54228849,0.445815961,0.172108002
-86.4377817,36.385732,1,1,9.490712289,21.08191314,0.532187427,0.363904806
-86.3388068,36.385732,5,0.666666667,0.495663086,20.91725468,0.562916607,0.527165689
-85.6459828,36.385732,1,0,1.397480853,20.65139584,0.641961777,0.156113315
-85.1511086,36.385732,2,1,0.422187157,19.75783336,0.657777792,0.227934188
-84.7552091,36.385732,1,1,0.530507724,19.17328539,0.730182433,0.151495857
-84.6562343,36.385732,1,0,0.448093533,19.42414359,0.735347279,0.04457958
-84.5572594,36.385732,1,NA,2.138923493,19.50530217,0.739947944,0.060939937
-84.4582846,36.385732,1,0,1.007936069,19.43987729,0.744548712,0.061329199
-84.2603349,36.385732,6,0.5,1.256747903,18.58329601,0.754071208,0.00545369
-84.0623852,36.385732,2,0,3.90122272,19.91988015,0.767812517,0.253947308
-83.1716115,36.385732,1,1,0.811412331,19.63558322,0.983194582,0.123590529
-82.9736618,36.385732,1,1,3.320774044,19.93112158,0.96038203,0.37075282
-82.4787875,36.385732,10,0.4,4.336974875,19.39012899,0.823715447,0.573099955
-82.3798126,36.385732,17,0.666666667,11.84261814,19.78451731,0.781875181,0.278304281
-82.2808378,36.385732,7,0.6,4.463600543,19.54414445,0.748402943,0.272278461
-82.1818629,36.385732,2,0.5,4.501218049,19.03181754,0.750520934,0.168865922
-82.0828881,36.385732,1,0,0.508849639,18.13809711,0.781944531,0.128342838
-81.9839132,36.385732,1,0,0.36722434,17.74254337,0.813368146,0.107643471
-81.6869887,36.385732,1,0,0.152498893,15.11757473,0.885937487,0.101533663
-81.4890389,36.385732,1,1,2.409214242,16.06147936,0.896249935,0.184801669
-81.3900641,36.385732,5,0.6,0.612324558,16.7861546,0.901979136,0.202530244
-81.1921144,36.385732,2,1,0.222757431,18.22190807,0.907447826,0.078278844
-80.9941647,36.385732,1,0,0.715153137,18.87357651,0.899791584,0.137624922
-80.6972401,36.385732,2,1,1.845580297,20.30068525,0.895868043,0.384886543
-80.4992904,36.385732,3,0.666666667,1.884678915,20.13734728,0.927291787,0.20496092
-80.3013407,36.385732,4,0.666666667,0.421202698,19.81909252,0.958715401,0.159458537
-80.2023658,36.385732,2,0.5,0.530129376,20.1413771,0.955104272,0.106158758
-80.103391,36.385732,1,1,0.393863615,20.41903591,0.930364561,0.142327212
-99.6014373,36.4847069,3,0,0.332132199,21.96036778,0.859571802,0.086463213
-99.5024624,36.4847069,9,0.666666667,1.331442351,21.97724648,0.859166741,0.041697079
-99.4034875,36.4847069,21,0.7,3.550767354,22.10805092,0.858761618,0.017065667
-99.3045127,36.4847069,71,0.625,0.386584746,21.93018866,0.858356606,0.073599113
-99.2055378,36.4847069,2,1,1.072926002,21.86256255,0.865451494,0.326730295
-97.3250156,36.4847069,1,1,0.759094143,21.89284057,0.867777855,0.533507655
-97.028091,36.4847069,20,0.538461538,0.800692905,21.82598338,0.850460219,0.336650037
-96.7311665,36.4847069,1,1,0.330370097,22.06784859,0.835091805,0.155329668
-96.4342419,36.4847069,3,1,0.354955588,21.98788326,0.822578202,0.087040511
-96.0383425,36.4847069,2,1,0.272435453,21.87027484,0.717216394,0.12261908
-95.9393677,36.4847069,1,0,0.669134664,21.9669908,0.66853303,0.303932507
-95.8403928,36.4847069,1,0,0.276648855,22.00207735,0.619849575,0.606789564
-95.5434682,36.4847069,3,0.5,0.305512189,21.63264624,0.551504563,0.331664372
-95.3455185,36.4847069,2,0.5,0.399057476,21.61811627,0.522106508,0.518942894
-94.2567951,36.4847069,2,0.5,3.263821649,20.89171068,0.405127315,0.116643261
-93.9598706,36.4847069,3,0.5,0.972383654,20.22363224,0.371562424,0.303243927
-93.8608957,36.4847069,1,1,0.384836418,20.65162293,0.358628387,0.052507091
-93.7619209,36.4847069,2,0.5,1.494890511,20.84183025,0.344173842,0.085780283
-93.662946,36.4847069,3,0.666666667,0.666731345,20.83577247,0.323182832,0.351877518
-93.0690969,36.4847069,1,1,0.302681426,21.48070571,0.205052086,0.19659786
-92.1783232,36.4847069,1,1,0.351879227,21.26300974,0.257048659,0.391902879
-91.5844741,36.4847069,1,1,1.455024206,21.43007961,0.149004498,0.277347648
-91.4854992,36.4847069,4,0.75,0.532268943,21.34580469,0.112401571,0.251018655
-90.5947255,36.4847069,2,0.5,0.324848238,21.32864805,0.045277818,0.869933197
-89.4070273,36.4847069,10,0.666666667,0.355143295,20.71740137,0.124004613,0.534886084
